DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
INTL,304,ADV TPCS IN HUM RGHTS/INTL LAW,"Dunn,Elizabeth Cullen",29,31,3.052,3.408,41.4,34.5,20.7,0,2
INTL,304,ADV TPCS IN HUM RGHTS/INTL LAW,"Kousaleos,Nicole Serena",29,33,3.821,3.482,86.2,13.8,0,0,0
INTL,305,ADV TOP IN INTERNATL COMM/ART,"Nemes,Peter",27,29,3.474,3.19,74.1,22.2,0,0,0
INTL,306,ADV TOP IN IDENTITY & CONFLICT,"Banai,Hussein",28,32,3.207,3.25,50,39.3,3.6,0,1
INTL,310,ADV TPCS IN DIPL SECURITY GOV,"Bauerle Danzman,Sarah",21,32,3.224,3.204,33.3,61.9,0,4.8,4
INTL,310,ADV TPCS IN DIPL SECURITY GOV,"Istrabadi,Feisal Amin",30,34,3.423,3.409,60,26.7,10,3.3,1
INTL,315,RSRCH DESIGN IN INTL STUDIES,"Nemes,Peter",31,31,3.416,3.222,58.1,38.7,0,0,0
INTL,315,RSRCH DESIGN IN INTL STUDIES,"Allendorf,Keera",23,24,2.587,3.065,30.4,26.1,26.1,13,0
INTL,400,INTL STUDIES CAPSTONE SEMINAR,"Banai,Hussein",9,9,3.2,3.176,33.3,66.7,0,0,0
INTL,400,INTL STUDIES CAPSTONE SEMINAR,"Macekura,Stephen",11,13,2.964,3.106,27.3,54.5,9.1,0,0
INTL,420,GLOBAL SUSTAINABILITY STUDIES,"O'Reilly,Jessica Leigh",9,10,3.256,3.221,44.4,33.3,22.2,0,1
INTL,427,ISS IN GLBL DEV & POL ECONOMY,"Bauerle Danzman,Sarah",7,9,3.771,3.462,85.7,14.3,0,0,1
INTL,515,RESEARCH METHODS INTL STUDIES,"Allendorf,Keera",8,8,3.675,3.775,75,25,0,0,0
INTL,705,HUMAN RIGHTS MULTIDISC SEMINAR,"Kenney,Padraic",9,9,3.511,3.708,55.6,33.3,11.1,0,0
INTL,370,TOPICS WITH SVC LRNING IN INTL,"Kalentzidou,Olga",11,12,3.645,3.52,81.8,9.1,9.1,0,0
JSTU,100,ELEMENTARY HEBREW I,"Romashov,Dmitry",17,20,2.935,3.15,23.5,52.9,11.8,11.8,1
JSTU,100,ELEMENTARY HEBREW I,"Romashov,Dmitry",16,22,3.438,3.174,50,43.8,6.3,0,3
JSTU,100,ELEMENTARY HEBREW I,"Romashov,Dmitry",13,18,3.769,3.134,76.9,23.1,0,0,5
JSTU,200,INTERMEDIATE MODERN HEBREW I,"Maoz-Levy,Michal",13,13,2.977,3.264,30.8,38.5,30.8,0,0
JSTU,200,INTERMEDIATE MODERN HEBREW I,"Maoz-Levy,Michal",14,14,3.079,3.31,35.7,42.9,21.4,0,0
JSTU,300,ADVANCED MODERN HEBREW I,"Holler,Roy",9,10,3.067,3.045,22.2,66.7,0,11.1,0
JSTU,520,COLLOQUIUM IN JEWISH STUDIES,"Imhoff,Sarah",6,6,4,3.971,100,0,0,0,0
JSTU,251,JEWSH HIST:BIBLE TO SPAN EXPUL,"Gonzalez Dieguez,Guadalupe",19,22,3.9,3.415,94.7,5.3,0,0,1
JSTU,254,"ISRAEL:HISTORY,SOCIETY,CULTURE","Zadoff,Noam",14,17,3.157,3.087,50,35.7,7.1,7.1,1
JSTU,260,LITERATURE OF MUSLIM SPAIN,"Gonzalez Dieguez,Guadalupe",9,10,3.511,3.337,44.4,55.6,0,0,0
JSTU,304,SOCIAL&HISTORICAL TPCS-JEWISH,"Khazzoom,Aziza",14,16,3.464,3.241,57.1,42.9,0,0,1
JSTU,358,MUSIC IN JUDAISM,"Cohen,Judah M",14,16,3.7,3.366,78.6,21.4,0,0,1
LAMP,216,LAMP SOPH SEM: BUS/HUMANITIES,"Holtzman,Dinah Elizabeth",20,20,3.91,3.656,100,0,0,0,0
LAMP,216,LAMP SOPH SEM: BUS/HUMANITIES,"Walters,Pamela B.",13,14,3.8,3.555,84.6,15.4,0,0,0
LAMP,316,LAMP JR SEM: ANALYT PROB SOLVG,"Schnabel,Landon Paul",30,35,3.937,3.63,96.7,3.3,0,0,1
LAMP,416,LAMP SR SEM: LIB ARTS & MGMT,"Metzler,Eric",21,22,3.657,3.711,71.4,28.6,0,0,0
LAMP,416,LAMP SR SEM: LIB ARTS & MGMT,"Lemper,Tim",12,12,3.208,3.345,16.7,75,8.3,0,0
LATS,101,INTRO TO LATINO STUDIES,"Martinez-Rivera,Mintzi Auanda",18,21,2.928,2.902,33.3,38.9,22.2,0,0
LATS,102,INTRODUCTION TO LATINO HISTORY,"Martinez-Rivera,Mintzi Auanda",24,27,3.008,2.916,41.7,33.3,20.8,0,0
LATS,104,LATINAS IN THE UNITED STATES,"Martinez,Sylvia",20,20,3.135,3.078,40,50,0,5,0
LATS,200,AMERICAN BORDERLANDS,"Ramirez,Javier Gerardo",38,45,3.189,3.088,47.4,39.5,7.9,0,0
LATS,220,INTRO TO LATINO LITERATURE,"Varon,Alberto",23,26,3.47,2.871,60.9,30.4,8.7,0,2
LATS,398,A & H TOPICS IN LATINO STUDIES,"Morales,Eric César",10,12,3.28,2.793,60,30,0,10,2
LAW,501,CONTRACTS,"Ochoa,Christiana",42,42,3.283,3.244,28.6,69,2.4,0,0
LAW,501,CONTRACTS,"Ochoa,Christiana",9,9,3.7,3.635,66.7,33.3,0,0,0
LAW,501,CONTRACTS,"Buxbaum,Hannah",92,92,3.29,3.305,27.2,71.7,1.1,0,0
LAW,501,CONTRACTS,"Buxbaum,Hannah",13,15,3.515,3.372,61.5,30.8,7.7,0,0
LAW,501,CONTRACTS,"Mattioli,Michael",48,49,3.3,3.271,31.3,68.8,0,0,1
LAW,504,INTRODUCTION TO LAW,"Gjerdingen,Donald H.",19,19,3.868,3.667,94.7,5.3,0,0,0
LAW,511,CRIMINAL LAW,"Hoffmann,Joseph L.",8,8,3.738,3.575,100,0,0,0,0
LAW,531,TORTS,"Gjerdingen,Donald H.",77,78,3.304,3.265,24.7,74,1.3,0,1
LAW,531,TORTS,"Brown,Kevin D.",84,84,3.301,3.288,21.4,76.2,2.4,0,0
LAW,531,TORTS,"Gjerdingen,Donald H.",18,19,3.633,3.597,66.7,33.3,0,0,0
LAW,533,CIVIL PROCEDURE,"Quintanilla,Victor David",98,99,3.317,3.321,38.8,61.2,0,0,0
LAW,533,CIVIL PROCEDURE,"Quintanilla,Victor David",93,96,3.314,3.276,40.9,58.1,1.1,0,1
LAW,534,PROCEDURE 2,"Parrish,Austen",41,43,3.283,3.407,29.3,68.3,2.4,0,0
LAW,537,NONPROFIT LEGAL CLINIC,"Prusak,Jennifer Sarah",8,8,3.925,3.409,100,0,0,0,0
LAW,539,LAWYERING IN PUBLIC INTEREST,"Hughes,Sarah Jane",9,9,3.867,3.462,100,0,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Goodman,Sophia C.",31,31,3.303,3.263,32.3,67.7,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Downey,Robert Edmund",29,29,3.283,3.356,24.1,75.9,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Goodman,Sophia C.",30,30,3.293,3.319,23.3,76.7,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Daghe,Laura B.",30,31,3.293,3.16,26.7,70,3.3,0,1
LAW,542,LEGAL RESEARCH & WRITING,"Downey,Robert Edmund",31,31,3.3,3.273,29,71,0,0,0
LAW,542,LEGAL RESEARCH & WRITING,"Daghe,Laura B.",32,32,3.297,3.316,25,75,0,0,0
LAW,554,LEGISLATION,"Popkin,William D.",8,10,3.55,3.497,62.5,37.5,0,0,0
LAW,564,LITIGATION,"Boshkoff,Ellen Elizabeth",14,15,3.671,3.426,71.4,28.6,0,0,0
LAW,564,LITIGATION,"Rosiello,Michael",10,11,3.6,3.461,60,40,0,0,0
LAW,575,CONST DESIGN MULTIET COUNTRIES,"Williams,David Clair",13,14,3.723,3.349,76.9,23.1,0,0,0
LAW,587,INFORMATION SECURITY LAW,"Cate,Fred H.",17,18,3.394,3.416,41.2,58.8,0,0,0
LAW,590,ENTERTAINMENT LAW,"Meitus,Robert Shannon",25,27,3.332,3.283,32,68,0,0,0
LAW,601,CRIMINAL PROCEDURE:INVESTIGATN,"Morrison,Timothy Marshall",24,24,3.3,3.302,12.5,87.5,0,0,0
LAW,601,CRIMINAL PROCEDURE:INVESTIGATN,"Scott,Ryan W.",30,37,3.317,3.424,36.7,63.3,0,0,0
LAW,602,CRIMINAL PROCEDURE:  TRIAL,"Hoffmann,Joseph L.",42,42,3.26,3.354,23.8,76.2,0,0,0
LAW,603,REMEDIES,"Conrad,Stephen A.",15,20,3.853,3.394,93.3,6.7,0,0,0
LAW,620,NEGOTIATIONS,"Hoeksema Jr,James H",17,18,3.559,3.39,47.1,52.9,0,0,0
LAW,620,NEGOTIATIONS,"Ardery,Samuel Richard",20,20,3.85,3.399,100,0,0,0,0
LAW,632,BUSINESS PLANNING,"Fletcher,Gina-Gail S.",18,19,3.444,3.411,61.1,22.2,16.7,0,0
LAW,639,ADVANCED LEGAL RESEARCH,"Buckley,Keith Allen",29,30,3.607,3.48,72.4,24.1,3.4,0,0
LAW,645,TRUSTS & WILLS,"Stake,Jeffrey E.",82,87,3.305,3.372,30.5,69.5,0,0,0
LAW,649,STATE AND LOCAL TAXATION,"Paul,Stephen Howard",8,9,3.375,3.377,50,37.5,12.5,0,0
LAW,650,INTRO TO INCOME TAXATION,"Lanham,Alexis D",77,85,3.303,3.391,36.4,61,2.6,0,2
LAW,653,CORPORATIONS,"Broughman,Brian Jeffrey",132,134,3.31,3.386,33.3,65.9,.8,0,0
LAW,658,THE LAW AND EDUCATION,"Matthews,Catherine LeAnn",13,13,3.638,3.467,84.6,15.4,0,0,0
LAW,659,AMERICAN LEGAL HISTORY,"Conrad,Stephen A.",18,19,3.706,3.316,88.9,11.1,0,0,0
LAW,662,COPYRIGHT LAW,"Leaffer,Marshall Allin",24,24,3.692,3.49,66.7,33.3,0,0,0
LAW,663,LABOR LAW 1,"Dau-Schmidt,Kenneth Glenn",18,18,3.65,3.273,66.7,33.3,0,0,0
LAW,663,LABOR LAW 1,"Dau-Schmidt,Kenneth Glenn",30,32,3.56,3.331,70,30,0,0,0
LAW,666,INTERNATIONAL SECURITIES LAW,"Hicks,J. William",14,15,3.5,3.394,50,50,0,0,0
LAW,668,CONSTITUTIONAL LAW II,"Williams,Susan H.",13,13,3.438,3.286,53.8,38.5,7.7,0,0
LAW,668,CONSTITUTIONAL LAW II,"Johnsen,Dawn Elizabeth",20,21,3.67,3.427,85,15,0,0,0
LAW,668,CONSTITUTIONAL LAW II,"Conkle,Daniel O.",31,35,3.29,3.362,32.3,64.5,3.2,0,0
LAW,670,SALES,"Hughes,Sarah Jane",18,22,3.639,3.5,77.8,16.7,5.6,0,0
LAW,708,PRIVACY LAW,"Tomain,Joseph A",10,12,3.27,3.345,30,70,0,0,0
LAW,709,TRANSACTION DRAFTING,"Need,Mark E",18,19,3.583,3.421,66.7,33.3,0,0,0
LAW,713,ADMINISTRATIVE LAW,"Craig,Paul P.",21,22,3.324,3.352,33.3,57.1,9.5,0,0
LAW,720,ADVANCED TRIAL PRACTICE,"Cook,Jessie Ann",6,6,3.9,3.602,100,0,0,0,0
LAW,722,TRIAL ADVOCACY,"Kellams,Marc Reed",10,10,3.81,3.407,90,10,0,0,0
LAW,722,TRIAL ADVOCACY,"Diekhoff,Mary Ellen",12,12,3.733,3.403,83.3,16.7,0,0,0
LAW,723,EVIDENCE,"Tanford,J. Alexander",75,86,3.245,3.361,18.7,80,1.3,0,3
LAW,725,BANKRUPTCY,"Foohey,Pamela",41,45,3.332,3.357,31.7,68.3,0,0,0
LAW,729,ANTITRUST LAW 1,"Knebel,Donald",13,16,3.331,3.444,30.8,69.2,0,0,0
LAW,743,PATENT LAW,"Janis,Mark David",15,17,3.527,3.453,46.7,53.3,0,0,0
LAW,748,COMPARATIVE LAW,"Krishnan,Jayanth K",34,38,3.335,3.35,26.5,73.5,0,0,0
LAW,755,EUROPEAN UNION LAW,"Craig,Paul P.",15,19,3.347,3.406,26.7,73.3,0,0,0
LAW,771,MEDIATION,"Stafford,Catherine Berg",10,14,3.77,3.367,90,0,10,0,0
LAW,771,MEDIATION,"O Connor III,Joseph Daniel",13,14,3.738,3.419,92.3,7.7,0,0,0
LAW,782,INTRO TO ENVIRONMENTAL LAW,"Barnes,A James",9,11,3.367,3.336,33.3,66.7,0,0,0
LAW,703,SEMINAR IN COMMERCIAL LAW,"Foohey,Pamela",17,17,3.712,3.412,82.4,11.8,5.9,0,0
LAW,710,SEMINAR IN SOCIETY,"Widiss,Deborah Anne",10,10,3.65,3.427,80,20,0,0,0
LAW,712,SEMINAR IN INTERNATIONAL LAW,"Lanham,Alexis D",16,16,3.525,3.221,56.3,43.8,0,0,0
LAW,728,SEM GLBL NAT-ST & NON-GOV ACT,"Aman Jr,Alfred C",15,20,3.78,3.241,80,20,0,0,0
LAW,730,SEM IN INTELLECTUAL PROPERTY,"Leaffer,Marshall Allin",17,20,3.947,3.457,100,0,0,0,0
LAW,736,SEM CONST LAW: CONGRS/PRESIDNT,"Johnsen,Dawn Elizabeth",12,14,3.725,3.473,75,25,0,0,0
LAW,748,LAW/PSY OF CRIME CULP & PUNISH,"Hoffmann,Joseph L.",24,25,3.683,3.43,70.8,29.2,0,0,0
LAW,766,SEMINAR IN CHILDREN & THE LAW,"Levesque,Roger J. R.",9,11,4,3.377,100,0,0,0,0
LAW,770,SEMINAR IN COMPARATIVE LAW,"Waters,Timothy William",16,18,2.95,3.352,25,56.3,18.8,0,0
LAW,776,SEMINAR IN CRIMINAL LAW,"Eaglin,Jessica M",9,9,3.489,3.311,66.7,22.2,11.1,0,0
LAW,797,SEMINAR IN PHILOSOPHY OF LAW,"Conrad,Stephen A.",14,17,3.836,3.298,85.7,14.3,0,0,0
LAW,799,SEM CONST LAW: CIVIC CONSTLSM,"Williams,Susan H.",8,9,3.713,3.645,75,25,0,0,0
LAW,799,SEM CONST LAW: CIVIC CONSTLSM,"Sanders,Steve",15,16,3.82,3.384,100,0,0,0,0
LING,502,LANGUAGE IN AFRICA,"Obeng,Samuel Gyasi",6,7,3.833,3.589,83.3,16.7,0,0,0
LING,101,ELEMENTARY BAMANA I,"Sow,Amadou Beidy",27,32,3.674,2.969,63,37,0,0,1
LING,201,INTERMEDIATE BAMANA I,"Sow,Amadou Beidy",8,8,3.75,3.088,87.5,0,12.5,0,0
LING,103,INTROD TO THE ST OF LANGUAGE,"Bunger,Ann Clinton",78,87,3.272,3.289,52.6,29.5,15.4,0,3
LING,203,INTRO TO LINGUISTIC ANALYSIS,"Smith,Amber",29,32,3.086,3.211,44.8,37.9,10.3,0,1
LING,203,INTRO TO LINGUISTIC ANALYSIS,"Zhang,Yiwen",26,33,3.192,3.251,57.7,23.1,7.7,3.8,3
LING,210,TOPICS IN LANGUAGE AND SOCIETY,"Bunger,Ann Clinton",23,27,3.391,3.254,52.2,34.8,13,0,1
LING,306,PHONETICS,"Berkson,Kelly Harper",30,34,3.757,3.362,83.3,10,6.7,0,3
LING,307,PHONOLOGY,"Cavar,Malgorzata",17,21,3.5,3.264,64.7,29.4,5.9,0,2
LING,310,SYNTAX,"Kitagawa,Yoshihisa",14,17,2.986,3.366,50,35.7,0,0,0
LING,315,INTRO TO SOCIOLINGUISTICS,"Auger,Julie",23,25,2.865,3.114,39.1,34.8,17.4,0,2
LING,431,FIELD METHODS,"Botne,Robert",18,25,2.689,3.118,27.8,27.8,38.9,0,2
LING,481,LANGUAGE IN AFRICA,"Obeng,Samuel Gyasi",11,11,3.309,3.341,72.7,9.1,9.1,0,0
LING,490,LINGUISTIC STRUCTURES,"Ozcelik,Oner",7,8,3.586,3.166,71.4,28.6,0,0,1
LING,503,INTRO TO LING FOR GRAD STUDENT,"Kitagawa,Yoshihisa",8,8,3.625,3.747,62.5,37.5,0,0,0
LING,520,SOCIOLINGUISTICS,"Clements,Joseph Clancy",15,15,3.94,3.864,100,0,0,0,0
LING,530,INTRO TO HISTRCAL LINGUISTICS,"Vance,Barbara S.",17,19,3.806,3.859,82.4,17.6,0,0,0
LING,542,PHONOLOGICAL ANALYSIS,"Berkson,Kelly Harper",21,24,3.924,3.714,95.2,4.8,0,0,1
LING,543,SYNTACTIC ANALYSIS,"Franks,Steven Laurence",14,21,3.843,3.883,92.9,7.1,0,0,1
LING,545,COMPUTATN & LINGUISTIC ANALYS,"Kuebler,Sandra Claudia",8,8,3.838,3.708,87.5,12.5,0,0,0
LING,555,PROGRAMMNG FOR COMPUTATNL LING,"Dickinson,Markus",8,10,3.963,3.876,100,0,0,0,0
LING,615,CORPUS LINGUISTICS,"Scrivner,Olga B",6,9,4,3.95,100,0,0,0,0
LING,645,ADV NATURAL LANGUAGE PROCSSNG,"Cavar,Damir",9,12,3.044,3.515,55.6,22.2,11.1,0,1
LING,653,FIELD METHODS IN LINGUISTICS 1,"Botne,Robert",6,6,3.783,3.865,83.3,16.7,0,0,0
LING,700,SEMINAR ON CURRENT ISSUES,"Davis,Stuart",14,14,3.907,3.855,92.9,7.1,0,0,0
LING,715,SEMINAR IN COMPUTATIONAL LING,"Dickinson,Markus",8,10,3.963,3.704,100,0,0,0,0
LING,101,ELEMENTARY SWAHILI 1,"Mwingira,Margaret Philip",21,26,3.919,2.965,90.5,9.5,0,0,2
LING,101,ELEMENTARY SWAHILI 1,"Kavaya,Susan",20,20,3.255,2.886,45,40,15,0,0
LING,201,INTERMEDIATE SWAHILI 1,"Omar,Alwiya Saleh",11,13,3.818,3.253,81.8,18.2,0,0,1
LING,201,INTERMEDIATE SWAHILI 1,"Omar,Alwiya Saleh",14,15,3.743,3.166,78.6,21.4,0,0,1
LING,301,ADVANCED SWAHILI 1,"Tungaraza,Deo",7,8,3.629,3.144,71.4,28.6,0,0,0
LING,101,ELEMENTARY YORUBA I,"Ehineni,Taiwo Oluwaseun",7,7,4,2.945,100,0,0,0,0
LING,101,ELEMENTARY ZULU I,"Dlamini,Betty Sibongile",15,16,3.733,2.907,73.3,26.7,0,0,0
LTAM,101,ELEMENTARY HAITIAN CREOLE I,"Tezil,David",14,16,3.907,3.43,92.9,7.1,0,0,0
LTAM,201,INTERMEDIATE HAITIAN CREOLE I,"Tezil,David",6,7,3.567,3.297,66.7,33.3,0,0,1
LTAM,210,THE LATIN AMERICAN EXPERIENCE,"Diaz,Arlene",16,17,2.894,3.21,18.8,56.3,18.8,6.3,0
LTAM,501,SEMINAR: CONTEMP LATIN AMER,"Saitta,Alfio Sebastian",7,7,4,3.922,100,0,0,0,0
MATH,116,INTRODUCTION TO FINITE MATH I,"Stanford,Nick",43,50,2.2,2.917,4.7,34.9,39.5,16.3,4
MATH,116,INTRODUCTION TO FINITE MATH I,"Kwiatkowski,Luke Paul",55,73,1.902,2.905,1.8,27.3,41.8,16.4,14
MATH,116,INTRODUCTION TO FINITE MATH I,"Park,Eunhee",57,60,1.968,2.836,7,29.8,33.3,15.8,3
MATH,116,INTRODUCTION TO FINITE MATH I,"Ong,KiahWah",70,72,2.443,2.842,12.9,38.6,34.3,8.6,0
MATH,116,INTRODUCTION TO FINITE MATH I,"Nguyen,Phuong Hoang Khanh",62,73,2.069,2.822,3.2,27.4,48.4,14.5,8
MATH,116,INTRODUCTION TO FINITE MATH I,"Horton,Henry Theodore",62,74,1.916,2.728,1.6,22.6,45.2,29,8
MATH,117,INTRODUCTION TO FINITE MATH II,"Edge,Josh",29,33,2.621,2.784,20.7,37.9,27.6,10.3,3
MATH,117,INTRODUCTION TO FINITE MATH II,"Allen,Samantha",64,74,2.048,2.829,4.7,29.7,42.2,18.8,6
MATH,117,INTRODUCTION TO FINITE MATH II,"Patel,Pawan Prakash",66,74,2.405,2.937,9.1,39.4,40.9,9.1,3
MATH,111,INTRO TO COLLEGE MATH I,"Haggerty,Patrick Valentine",23,26,1.439,2.43,4.3,17.4,21.7,34.8,3
MATH,111,INTRO TO COLLEGE MATH I,"Haggerty,Patrick Valentine",22,27,2.036,2.475,0,45.5,27.3,18.2,4
MATH,111,INTRO TO COLLEGE MATH I,"Saxena,Pooja",24,26,.988,2.135,8.3,4.2,16.7,20.8,2
MATH,111,INTRO TO COLLEGE MATH I,"Saxena,Pooja",21,27,1.676,2.395,4.8,28.6,23.8,23.8,5
MATH,112,INTRO TO COLLEGE MATH II,"Lehman,Seth Michael",24,26,2.446,2.851,16.7,33.3,33.3,12.5,2
MATH,112,INTRO TO COLLEGE MATH II,"Lehman,Seth Michael",27,28,1.852,2.582,11.1,18.5,37,11.1,1
MATH,112,INTRO TO COLLEGE MATH II,"Woo,Calvin Daniel",22,31,1.741,2.599,9.1,9.1,40.9,27.3,7
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Kemp III,Dewey Dominique",8,15,1.838,2.562,0,62.5,0,0,6
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Venkatraman,Raghavendra",16,25,2.269,2.832,12.5,43.8,18.8,6.3,8
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Scott,Maxime",23,26,1.974,2.99,8.7,30.4,21.7,30.4,2
MATH,113,INTRO TO CALCULUS W/ APPLICATN,"Scott,Maxime",17,23,1.4,2.683,17.6,11.8,11.8,17.6,4
MATH,014,BASIC ALGEBRA,"Lindsey,Zachery Alan",6,43,0,2.661,0,0,0,0,4
MATH,025,PRE-CALCULUS MATHEMATICS,"Hwang,WonTae",29,43,2.121,2.812,10.3,17.2,48.3,17.2,11
MATH,025,PRE-CALCULUS MATHEMATICS,"Hwang,WonTae",28,45,1.989,2.775,7.1,28.6,39.3,7.1,12
MATH,025,PRE-CALCULUS MATHEMATICS,"Fischer,Eduardo",21,46,1.819,2.691,0,28.6,38.1,14.3,19
MATH,025,PRE-CALCULUS MATHEMATICS,"Fischer,Eduardo",9,41,1.878,2.745,11.1,22.2,33.3,0,22
MATH,025,PRE-CALCULUS MATHEMATICS,"Tawri,Krutika Rajeev",24,45,2.025,2.658,0,37.5,41.7,4.2,15
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Xu,Chen",15,24,.64,1.673,0,13.3,6.7,6.7,6
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Xu,Chen",18,27,1.933,2.765,16.7,27.8,16.7,16.7,5
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Zhang,Le",17,29,1.5,2.506,11.8,11.8,29.4,17.6,10
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Hagner,Kyle P",23,31,2.117,2.657,8.7,30.4,39.1,8.7,3
MATH,027,PRECALCULUS WITH TRIGONOMETRY,"Guilbault,Kelvin Robert",19,34,1.674,2.525,5.3,15.8,26.3,36.8,7
MATH,106,MATH OF DECISION AND BEAUTY,"Vitale,Ryan Schueler",26,29,2.473,3.088,23.1,23.1,34.6,15.4,0
MATH,106,MATH OF DECISION AND BEAUTY,"Dabrowski,Andrew John",24,33,2.825,3.164,25,45.8,20.8,8.3,2
MATH,118,FINITE MATHEMATICS,"Hendrickson,James",244,299,2.941,3.173,33.6,38.9,18.9,7.4,30
MATH,118,FINITE MATHEMATICS,"Hendrickson,James",240,299,2.729,3.022,25.8,34.6,28.8,8.3,36
MATH,118,FINITE MATHEMATICS,"Orr,Kent E.",60,84,2.445,3.017,13.3,36.7,36.7,8.3,15
MATH,118,FINITE MATHEMATICS,"Su,Zhixu",231,295,2.336,2.997,13.9,29.9,34.2,18.6,35
MATH,118,FINITE MATHEMATICS,"Orr,Kent E.",69,85,2.345,3.094,15.9,30.4,33.3,14.5,11
MATH,118,FINITE MATHEMATICS,"Wang,Shi",61,82,2.149,2.894,9.8,24.6,41,16.4,14
MATH,118,FINITE MATHEMATICS,"Kruckman,Alex",74,81,2.104,3.02,8.1,27,39.2,14.9,5
MATH,118,FINITE MATHEMATICS,"Melinand,Benjamin Frederic",68,88,2.34,3.122,11.8,35.3,35.3,7.4,12
MATH,118,FINITE MATHEMATICS,"Melinand,Benjamin Frederic",69,100,2.135,3.019,13,26.1,31.9,18.8,11
MATH,118,FINITE MATHEMATICS,"Demeter,Iulia Cristina",228,292,2.372,2.886,17.5,29.4,32.9,12.7,30
MATH,118,FINITE MATHEMATICS,"Kruckman,Alex",72,81,2.351,3.086,12.5,31.9,37.5,13.9,6
MATH,118,FINITE MATHEMATICS,"Wang,Shi",71,84,2.725,3.265,25.4,39.4,22.5,9.9,9
MATH,118,FINITE MATHEMATICS,"Dabrowski,Andrew John",70,90,2.279,3.066,7.1,38.6,35.7,10,10
MATH,118,FINITE MATHEMATICS,"Kavousian,Shabnam",241,292,2.512,3.079,17.4,38.6,28.6,9.1,39
MATH,118,FINITE MATHEMATICS,"Su,Zhixu",243,291,2.612,3.041,20.6,35.4,30,10.7,36
MATH,118,FINITE MATHEMATICS,"McKinley,Stephen Carl",251,296,2.659,3.224,24.7,35.9,24.3,12.4,29
MATH,118,FINITE MATHEMATICS,"Ciucu,Mihai",240,303,2.444,3.025,17.9,31.3,32.9,15,38
MATH,118,FINITE MATHEMATICS,"Orrick,William P.",229,296,2.395,3.034,21.4,30.1,26.6,11.8,50
MATH,118,FINITE MATHEMATICS,"McKinley,Stephen Carl",232,309,2.328,3.058,18.1,29.7,27.2,18.1,47
MATH,118,FINITE MATHEMATICS,"McKinley,Stephen Carl",239,297,2.545,3.098,21.3,33.5,29.3,12.6,40
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Whelan,Tracy M.",242,307,2.217,3.056,12.4,32.6,31.4,12,36
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Koh,Jee Heub",43,68,1.898,2.792,4.7,25.6,34.9,23.3,16
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Manoharan,Palanivel",199,237,2.524,3.098,14.6,44.2,26.6,11.1,27
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Whelan,Tracy M.",229,296,2.335,3.021,10,41.5,27.1,14,50
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Kattner,Gregory Karl",220,288,2.216,2.915,8.6,36.4,32.3,15.9,60
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Kattner,Gregory Karl",237,292,2.316,3.017,9.7,38.8,32.9,13.5,42
MATH,119,BRIEF SURVEY OF CALCULUS 1,"Manoharan,Palanivel",258,290,2.761,3.195,23.3,42.6,26,6.6,21
MATH,120,BRIEF SURVEY OF CALCULUS 2,"Eiderman,Vladimir Yakovlevich",36,62,2.697,3.015,19.4,41.7,33.3,2.8,19
MATH,211,CALCULUS I,"Lambert-Cole,Peter Brendan",50,63,2.372,2.889,16,42,24,4,1
MATH,211,CALCULUS I,"O'Donnol,Danielle",34,66,2.953,2.979,32.4,44.1,17.6,0,18
MATH,211,CALCULUS I,"Bhaskar,Siddharth Kasi",36,48,2.147,2.62,8.3,33.3,36.1,8.3,3
MATH,211,CALCULUS I,"Sia,Charmaine Jia Min",33,53,2.497,3.034,24.2,27.3,33.3,6.1,17
MATH,211,CALCULUS I,"Sia,Charmaine Jia Min",30,51,3.21,3.273,53.3,16.7,26.7,3.3,14
MATH,211,CALCULUS I,"Mondal,Sugata",52,63,2.475,3.048,15.4,38.5,28.8,13.5,4
MATH,211,CALCULUS I,"Eiderman,Vladimir Yakovlevich",46,62,2.757,3.162,41.3,23.9,17.4,0,10
MATH,211,CALCULUS I,"Lambert-Cole,Peter Brendan",49,68,2.331,2.907,16.3,38.8,24.5,6.1,3
MATH,211,CALCULUS I,"Snyder,Noah Jackson",41,61,2.6,2.88,31.7,31.7,22,0,10
MATH,211,CALCULUS I,"Liu,Weihua",44,62,2.348,2.979,13.6,45.5,18.2,6.8,9
