Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
2,Kevin Healy,,Materials Science & Eng,298,Non-Letter Grade,Group Studies
4,Junqiao Wu,,Materials Science & Eng,298,Non-Letter Grade,Group Studies
3,Miquel Salmeron,,Materials Science & Eng,298,Non-Letter Grade,Group Studies
1,Armand Alivisatos,,Materials Science & Eng,298,Non-Letter Grade,Group Studies
3,Daryl Chrzan,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
13,Mark Asta,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
1,Lutgard Dejonghe,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
4,Thomas Devine,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
3,Lane Martin,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
1,Peidong Yang,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
1,Ronald Gronsky,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
2,John Morris,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
2,Robert Ritchie,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
6,Oscar Dubon,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
8,Ting Xu,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
11,Andrew Minor,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
2,Kevin Healy,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
2,Fiona Doyle,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
3,Junqiao Wu,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
3,Miquel Salmeron,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
2,Armand Alivisatos,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
1,Frances Hellman,,Materials Science & Eng,299,Non-Letter Grade,Ind Study/Research
9,Ronald Gronsky,,Materials Science & Eng,375A,Non-Letter Grade,Supervised Teaching
18,Xinyi Yuan,4,Mathematics,1A,Letter Grade,Calculus
82,Xinyi Yuan,4,Mathematics,1A,Letter Grade,Calculus
50,Xinyi Yuan,3.7,Mathematics,1A,Letter Grade,Calculus
19,Xinyi Yuan,3.3,Mathematics,1A,Letter Grade,Calculus
74,Xinyi Yuan,3,Mathematics,1A,Letter Grade,Calculus
41,Xinyi Yuan,2.7,Mathematics,1A,Letter Grade,Calculus
20,Xinyi Yuan,2.3,Mathematics,1A,Letter Grade,Calculus
35,Xinyi Yuan,2,Mathematics,1A,Letter Grade,Calculus
26,Xinyi Yuan,1.7,Mathematics,1A,Letter Grade,Calculus
19,Xinyi Yuan,1,Mathematics,1A,Letter Grade,Calculus
11,Xinyi Yuan,0,Mathematics,1A,Letter Grade,Calculus
2,Xinyi Yuan,,Mathematics,1A,Non-Letter Grade,Calculus
8,Xinyi Yuan,,Mathematics,1A,Non-Letter Grade,Calculus
19,Olga Holtz,4,Mathematics,1A,Letter Grade,Calculus
43,Olga Holtz,4,Mathematics,1A,Letter Grade,Calculus
29,Olga Holtz,3.7,Mathematics,1A,Letter Grade,Calculus
34,Olga Holtz,3.3,Mathematics,1A,Letter Grade,Calculus
52,Olga Holtz,3,Mathematics,1A,Letter Grade,Calculus
32,Olga Holtz,2.7,Mathematics,1A,Letter Grade,Calculus
37,Olga Holtz,2.3,Mathematics,1A,Letter Grade,Calculus
39,Olga Holtz,2,Mathematics,1A,Letter Grade,Calculus
24,Olga Holtz,1.7,Mathematics,1A,Letter Grade,Calculus
7,Olga Holtz,1.3,Mathematics,1A,Letter Grade,Calculus
9,Olga Holtz,1,Mathematics,1A,Letter Grade,Calculus
9,Olga Holtz,0,Mathematics,1A,Letter Grade,Calculus
4,Olga Holtz,,Mathematics,1A,Non-Letter Grade,Calculus
4,Olga Holtz,,Mathematics,1A,Non-Letter Grade,Calculus
4,Ole Hald,4,Mathematics,1A,Letter Grade,Calculus
43,Ole Hald,4,Mathematics,1A,Letter Grade,Calculus
53,Ole Hald,3.7,Mathematics,1A,Letter Grade,Calculus
55,Ole Hald,3.3,Mathematics,1A,Letter Grade,Calculus
69,Ole Hald,3,Mathematics,1A,Letter Grade,Calculus
64,Ole Hald,2.7,Mathematics,1A,Letter Grade,Calculus
54,Ole Hald,2.3,Mathematics,1A,Letter Grade,Calculus
42,Ole Hald,2,Mathematics,1A,Letter Grade,Calculus
23,Ole Hald,1.7,Mathematics,1A,Letter Grade,Calculus
12,Ole Hald,1,Mathematics,1A,Letter Grade,Calculus
14,Ole Hald,0,Mathematics,1A,Letter Grade,Calculus
12,Ole Hald,,Mathematics,1A,Non-Letter Grade,Calculus
4,Ole Hald,,Mathematics,1A,Non-Letter Grade,Calculus
36,Alexander Paulin,4,Mathematics,1B,Letter Grade,Calculus
47,Alexander Paulin,4,Mathematics,1B,Letter Grade,Calculus
21,Alexander Paulin,3.7,Mathematics,1B,Letter Grade,Calculus
29,Alexander Paulin,3.3,Mathematics,1B,Letter Grade,Calculus
78,Alexander Paulin,3,Mathematics,1B,Letter Grade,Calculus
55,Alexander Paulin,2.7,Mathematics,1B,Letter Grade,Calculus
29,Alexander Paulin,2.3,Mathematics,1B,Letter Grade,Calculus
49,Alexander Paulin,2,Mathematics,1B,Letter Grade,Calculus
27,Alexander Paulin,1.7,Mathematics,1B,Letter Grade,Calculus
14,Alexander Paulin,1.3,Mathematics,1B,Letter Grade,Calculus
11,Alexander Paulin,1,Mathematics,1B,Letter Grade,Calculus
6,Alexander Paulin,0.7,Mathematics,1B,Letter Grade,Calculus
13,Alexander Paulin,0,Mathematics,1B,Letter Grade,Calculus
2,Alexander Paulin,,Mathematics,1B,Non-Letter Grade,Calculus
6,Alexander Paulin,,Mathematics,1B,Non-Letter Grade,Calculus
23,Alexander Paulin,4,Mathematics,1B,Letter Grade,Calculus
43,Alexander Paulin,4,Mathematics,1B,Letter Grade,Calculus
18,Alexander Paulin,3.7,Mathematics,1B,Letter Grade,Calculus
14,Alexander Paulin,3.3,Mathematics,1B,Letter Grade,Calculus
46,Alexander Paulin,3,Mathematics,1B,Letter Grade,Calculus
35,Alexander Paulin,2.7,Mathematics,1B,Letter Grade,Calculus
16,Alexander Paulin,2.3,Mathematics,1B,Letter Grade,Calculus
37,Alexander Paulin,2,Mathematics,1B,Letter Grade,Calculus
28,Alexander Paulin,1.7,Mathematics,1B,Letter Grade,Calculus
15,Alexander Paulin,1.3,Mathematics,1B,Letter Grade,Calculus
7,Alexander Paulin,1,Mathematics,1B,Letter Grade,Calculus
4,Alexander Paulin,0.7,Mathematics,1B,Letter Grade,Calculus
14,Alexander Paulin,0,Mathematics,1B,Letter Grade,Calculus
2,Alexander Paulin,,Mathematics,1B,Non-Letter Grade,Calculus
9,Alexander Paulin,,Mathematics,1B,Non-Letter Grade,Calculus
2,George Bergman,3.7,Mathematics,H1B,Letter Grade,Honors Calculus
3,George Bergman,3.3,Mathematics,H1B,Letter Grade,Honors Calculus
5,George Bergman,3,Mathematics,H1B,Letter Grade,Honors Calculus
2,George Bergman,2.7,Mathematics,H1B,Letter Grade,Honors Calculus
1,George Bergman,2.3,Mathematics,H1B,Letter Grade,Honors Calculus
2,George Bergman,2,Mathematics,H1B,Letter Grade,Honors Calculus
1,George Bergman,1.7,Mathematics,H1B,Letter Grade,Honors Calculus
1,George Bergman,,Mathematics,H1B,Non-Letter Grade,Honors Calculus
17,Per-Olof Persson,4,Mathematics,10A,Letter Grade,Methods Of Math
47,Per-Olof Persson,4,Mathematics,10A,Letter Grade,Methods Of Math
30,Per-Olof Persson,3.7,Mathematics,10A,Letter Grade,Methods Of Math
27,Per-Olof Persson,3.3,Mathematics,10A,Letter Grade,Methods Of Math
46,Per-Olof Persson,3,Mathematics,10A,Letter Grade,Methods Of Math
28,Per-Olof Persson,2.7,Mathematics,10A,Letter Grade,Methods Of Math
25,Per-Olof Persson,2.3,Mathematics,10A,Letter Grade,Methods Of Math
27,Per-Olof Persson,2,Mathematics,10A,Letter Grade,Methods Of Math
16,Per-Olof Persson,1.7,Mathematics,10A,Letter Grade,Methods Of Math
5,Per-Olof Persson,1.3,Mathematics,10A,Letter Grade,Methods Of Math
10,Per-Olof Persson,1,Mathematics,10A,Letter Grade,Methods Of Math
3,Per-Olof Persson,0,Mathematics,10A,Letter Grade,Methods Of Math
2,Per-Olof Persson,,Mathematics,10A,Non-Letter Grade,Methods Of Math
7,Per-Olof Persson,,Mathematics,10A,Non-Letter Grade,Methods Of Math
21,Alexander Coward,4,Mathematics,16A,Letter Grade,Anal Geo & Calculus
70,Alexander Coward,4,Mathematics,16A,Letter Grade,Anal Geo & Calculus
57,Alexander Coward,3.7,Mathematics,16A,Letter Grade,Anal Geo & Calculus
51,Alexander Coward,3.3,Mathematics,16A,Letter Grade,Anal Geo & Calculus
59,Alexander Coward,3,Mathematics,16A,Letter Grade,Anal Geo & Calculus
41,Alexander Coward,2.7,Mathematics,16A,Letter Grade,Anal Geo & Calculus
26,Alexander Coward,2.3,Mathematics,16A,Letter Grade,Anal Geo & Calculus
29,Alexander Coward,2,Mathematics,16A,Letter Grade,Anal Geo & Calculus
6,Alexander Coward,1.7,Mathematics,16A,Letter Grade,Anal Geo & Calculus
24,Alexander Coward,0,Mathematics,16A,Letter Grade,Anal Geo & Calculus
15,Alexander Coward,,Mathematics,16A,Non-Letter Grade,Anal Geo & Calculus
11,Alexander Coward,,Mathematics,16A,Non-Letter Grade,Anal Geo & Calculus
17,Alexander Coward,4,Mathematics,16A,Letter Grade,Anal Geo & Calculus
52,Alexander Coward,4,Mathematics,16A,Letter Grade,Anal Geo & Calculus
55,Alexander Coward,3.7,Mathematics,16A,Letter Grade,Anal Geo & Calculus
51,Alexander Coward,3.3,Mathematics,16A,Letter Grade,Anal Geo & Calculus
54,Alexander Coward,3,Mathematics,16A,Letter Grade,Anal Geo & Calculus
40,Alexander Coward,2.7,Mathematics,16A,Letter Grade,Anal Geo & Calculus
28,Alexander Coward,2.3,Mathematics,16A,Letter Grade,Anal Geo & Calculus
32,Alexander Coward,2,Mathematics,16A,Letter Grade,Anal Geo & Calculus
27,Alexander Coward,1.7,Mathematics,16A,Letter Grade,Anal Geo & Calculus
5,Alexander Coward,1,Mathematics,16A,Letter Grade,Anal Geo & Calculus
12,Alexander Coward,0,Mathematics,16A,Letter Grade,Anal Geo & Calculus
5,Alexander Coward,,Mathematics,16A,Non-Letter Grade,Anal Geo & Calculus
13,Alexander Coward,,Mathematics,16A,Non-Letter Grade,Anal Geo & Calculus
1,Alexander Coward,,Mathematics,16A,Non-Letter Grade,Anal Geo & Calculus
49,Antonio Montalban,4,Mathematics,16B,Letter Grade,Anal Geo & Calculus
72,Antonio Montalban,4,Mathematics,16B,Letter Grade,Anal Geo & Calculus
58,Antonio Montalban,3.7,Mathematics,16B,Letter Grade,Anal Geo & Calculus
50,Antonio Montalban,3.3,Mathematics,16B,Letter Grade,Anal Geo & Calculus
43,Antonio Montalban,3,Mathematics,16B,Letter Grade,Anal Geo & Calculus
20,Antonio Montalban,2.7,Mathematics,16B,Letter Grade,Anal Geo & Calculus
23,Antonio Montalban,2.3,Mathematics,16B,Letter Grade,Anal Geo & Calculus
16,Antonio Montalban,2,Mathematics,16B,Letter Grade,Anal Geo & Calculus
14,Antonio Montalban,1.7,Mathematics,16B,Letter Grade,Anal Geo & Calculus
5,Antonio Montalban,1.3,Mathematics,16B,Letter Grade,Anal Geo & Calculus
2,Antonio Montalban,1,Mathematics,16B,Letter Grade,Anal Geo & Calculus
9,Antonio Montalban,0,Mathematics,16B,Letter Grade,Anal Geo & Calculus
1,Antonio Montalban,,Mathematics,16B,Non-Letter Grade,Anal Geo & Calculus
11,Antonio Montalban,,Mathematics,16B,Non-Letter Grade,Anal Geo & Calculus
13,Fraydoun Rezakhanlou; Per Stinchcombe,4,Mathematics,32,Letter Grade,Precalculus
14,Fraydoun Rezakhanlou; Per Stinchcombe,4,Mathematics,32,Letter Grade,Precalculus
13,Fraydoun Rezakhanlou; Per Stinchcombe,3.7,Mathematics,32,Letter Grade,Precalculus
23,Fraydoun Rezakhanlou; Per Stinchcombe,3.3,Mathematics,32,Letter Grade,Precalculus
24,Fraydoun Rezakhanlou; Per Stinchcombe,3,Mathematics,32,Letter Grade,Precalculus
22,Fraydoun Rezakhanlou; Per Stinchcombe,2.7,Mathematics,32,Letter Grade,Precalculus
16,Fraydoun Rezakhanlou; Per Stinchcombe,2.3,Mathematics,32,Letter Grade,Precalculus
20,Fraydoun Rezakhanlou; Per Stinchcombe,2,Mathematics,32,Letter Grade,Precalculus
16,Fraydoun Rezakhanlou; Per Stinchcombe,1.7,Mathematics,32,Letter Grade,Precalculus
10,Fraydoun Rezakhanlou; Per Stinchcombe,1.3,Mathematics,32,Letter Grade,Precalculus
3,Fraydoun Rezakhanlou; Per Stinchcombe,1,Mathematics,32,Letter Grade,Precalculus
3,Fraydoun Rezakhanlou; Per Stinchcombe,0.7,Mathematics,32,Letter Grade,Precalculus
2,Fraydoun Rezakhanlou; Per Stinchcombe,0,Mathematics,32,Letter Grade,Precalculus
18,Fraydoun Rezakhanlou; Per Stinchcombe,,Mathematics,32,Non-Letter Grade,Precalculus
13,Fraydoun Rezakhanlou; Per Stinchcombe,,Mathematics,32,Non-Letter Grade,Precalculus
1,Alexander Paulin,4,Mathematics,49,Letter Grade,Supp Lower Div Math
1,Alexander Paulin,3.3,Mathematics,49,Letter Grade,Supp Lower Div Math
1,Per-Olof Persson,0,Mathematics,49,Letter Grade,Supp Lower Div Math
1,Maciej Zworski,4,Mathematics,49,Letter Grade,Supp Lower Div Math
1,Maciej Zworski,1,Mathematics,49,Letter Grade,Supp Lower Div Math
21,Maciej Zworski,4,Mathematics,53,Letter Grade,Multivar Calculus
68,Maciej Zworski,4,Mathematics,53,Letter Grade,Multivar Calculus
87,Maciej Zworski,3.7,Mathematics,53,Letter Grade,Multivar Calculus
52,Maciej Zworski,3.3,Mathematics,53,Letter Grade,Multivar Calculus
51,Maciej Zworski,3,Mathematics,53,Letter Grade,Multivar Calculus
45,Maciej Zworski,2.7,Mathematics,53,Letter Grade,Multivar Calculus
34,Maciej Zworski,2.3,Mathematics,53,Letter Grade,Multivar Calculus
21,Maciej Zworski,2,Mathematics,53,Letter Grade,Multivar Calculus
22,Maciej Zworski,1.7,Mathematics,53,Letter Grade,Multivar Calculus
6,Maciej Zworski,1.3,Mathematics,53,Letter Grade,Multivar Calculus
11,Maciej Zworski,1,Mathematics,53,Letter Grade,Multivar Calculus
1,Maciej Zworski,0.7,Mathematics,53,Letter Grade,Multivar Calculus
6,Maciej Zworski,0,Mathematics,53,Letter Grade,Multivar Calculus
6,Maciej Zworski,,Mathematics,53,Non-Letter Grade,Multivar Calculus
7,Maciej Zworski,,Mathematics,53,Non-Letter Grade,Multivar Calculus
43,Ian Agol,4,Mathematics,53,Letter Grade,Multivar Calculus
62,Ian Agol,3.7,Mathematics,53,Letter Grade,Multivar Calculus
52,Ian Agol,3.3,Mathematics,53,Letter Grade,Multivar Calculus
61,Ian Agol,3,Mathematics,53,Letter Grade,Multivar Calculus
48,Ian Agol,2.7,Mathematics,53,Letter Grade,Multivar Calculus
50,Ian Agol,2.3,Mathematics,53,Letter Grade,Multivar Calculus
54,Ian Agol,2,Mathematics,53,Letter Grade,Multivar Calculus
12,Ian Agol,1.7,Mathematics,53,Letter Grade,Multivar Calculus
10,Ian Agol,1,Mathematics,53,Letter Grade,Multivar Calculus
11,Ian Agol,0,Mathematics,53,Letter Grade,Multivar Calculus
6,Ian Agol,,Mathematics,53,Non-Letter Grade,Multivar Calculus
6,Ian Agol,,Mathematics,53,Non-Letter Grade,Multivar Calculus
36,Katrin Wehrheim,4,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
80,Katrin Wehrheim,4,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
52,Katrin Wehrheim,3.7,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
63,Katrin Wehrheim,3.3,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
57,Katrin Wehrheim,3,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
64,Katrin Wehrheim,2.7,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
34,Katrin Wehrheim,2.3,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
36,Katrin Wehrheim,2,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
17,Katrin Wehrheim,1.7,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
23,Katrin Wehrheim,1,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
26,Katrin Wehrheim,0,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
8,Katrin Wehrheim,,Mathematics,54,Non-Letter Grade,Lin Alg & Diff Eqns
10,Katrin Wehrheim,,Mathematics,54,Non-Letter Grade,Lin Alg & Diff Eqns
1,Katrin Wehrheim,,Mathematics,54,Non-Letter Grade,Lin Alg & Diff Eqns
33,David Nadler,4,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
109,David Nadler,4,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
86,David Nadler,3.7,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
73,David Nadler,3.3,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
96,David Nadler,3,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
55,David Nadler,2.7,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
40,David Nadler,2.3,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
34,David Nadler,2,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
21,David Nadler,1.7,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
23,David Nadler,1,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
10,David Nadler,0,Mathematics,54,Letter Grade,Lin Alg & Diff Eqns
17,David Nadler,,Mathematics,54,Non-Letter Grade,Lin Alg & Diff Eqns
25,David Nadler,,Mathematics,54,Non-Letter Grade,Lin Alg & Diff Eqns
6,Lin Lin,4,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
4,Lin Lin,4,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
4,Lin Lin,3.7,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
8,Lin Lin,3.3,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
4,Lin Lin,3,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
6,Lin Lin,2.7,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
3,Lin Lin,2.3,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
2,Lin Lin,2,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
2,Lin Lin,1,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
3,Lin Lin,0,Mathematics,H54,Letter Grade,Hons Lin Alg/Dif Eq
23,Zvezdelina Stankova,4,Mathematics,55,Letter Grade,Discrete Math
32,Zvezdelina Stankova,4,Mathematics,55,Letter Grade,Discrete Math
24,Zvezdelina Stankova,3.7,Mathematics,55,Letter Grade,Discrete Math
18,Zvezdelina Stankova,3.3,Mathematics,55,Letter Grade,Discrete Math
22,Zvezdelina Stankova,3,Mathematics,55,Letter Grade,Discrete Math
12,Zvezdelina Stankova,2.7,Mathematics,55,Letter Grade,Discrete Math
11,Zvezdelina Stankova,2.3,Mathematics,55,Letter Grade,Discrete Math
24,Zvezdelina Stankova,2,Mathematics,55,Letter Grade,Discrete Math
13,Zvezdelina Stankova,1.7,Mathematics,55,Letter Grade,Discrete Math
6,Zvezdelina Stankova,1.3,Mathematics,55,Letter Grade,Discrete Math
15,Zvezdelina Stankova,1,Mathematics,55,Letter Grade,Discrete Math
5,Zvezdelina Stankova,0.7,Mathematics,55,Letter Grade,Discrete Math
26,Zvezdelina Stankova,0,Mathematics,55,Letter Grade,Discrete Math
7,Zvezdelina Stankova,,Mathematics,55,Non-Letter Grade,Discrete Math
16,Zvezdelina Stankova,,Mathematics,55,Non-Letter Grade,Discrete Math
70,Michael Klass; Thomas Scanlon,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
28,Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
26,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
1,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
15,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
22,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
3,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
43,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
1,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
39,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
4,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
30,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
1,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
31,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
1,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
32,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
3,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
47,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
52,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
1,Fraydoun Rezakhanlou; Ole Hald,,Mathematics,98,Non-Letter Grade,Directed Group Stdy
18,Lawrence Valby; Thomas Scanlon,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
1,Lawrence Valby; Thomas Scanlon,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
16,Oran Gannot; Thomas Scanlon,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
2,Oran Gannot; Thomas Scanlon,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
16,Thomas Scanlon; Wing Hei Michael Wan,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
4,Thomas Scanlon; Wing Hei Michael Wan,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
15,Shelly Manber; Thomas Scanlon,,Mathematics,98BC,Non-Letter Grade,Directed Group Stud
1,Alexander Coward,,Mathematics,99,Non-Letter Grade,Superv Indep Study
1,Kenneth Ribet,,Mathematics,99,Non-Letter Grade,Superv Indep Study
4,Charles Pugh,4,Mathematics,104,Letter Grade,Intro To Analysis
1,Charles Pugh,4,Mathematics,104,Letter Grade,Intro To Analysis
3,Charles Pugh,3.7,Mathematics,104,Letter Grade,Intro To Analysis
2,Charles Pugh,3.3,Mathematics,104,Letter Grade,Intro To Analysis
13,Charles Pugh,3,Mathematics,104,Letter Grade,Intro To Analysis
3,Charles Pugh,2.7,Mathematics,104,Letter Grade,Intro To Analysis
1,Charles Pugh,2.3,Mathematics,104,Letter Grade,Intro To Analysis
1,Charles Pugh,2,Mathematics,104,Letter Grade,Intro To Analysis
2,Charles Pugh,0,Mathematics,104,Letter Grade,Intro To Analysis
4,Charles Pugh,,Mathematics,104,Non-Letter Grade,Intro To Analysis
2,Jeffrey Calder,4,Mathematics,104,Letter Grade,Intro To Analysis
10,Jeffrey Calder,4,Mathematics,104,Letter Grade,Intro To Analysis
4,Jeffrey Calder,3.7,Mathematics,104,Letter Grade,Intro To Analysis
5,Jeffrey Calder,3.3,Mathematics,104,Letter Grade,Intro To Analysis
5,Jeffrey Calder,3,Mathematics,104,Letter Grade,Intro To Analysis
5,Jeffrey Calder,2.7,Mathematics,104,Letter Grade,Intro To Analysis
3,Jeffrey Calder,2.3,Mathematics,104,Letter Grade,Intro To Analysis
5,Jeffrey Calder,2,Mathematics,104,Letter Grade,Intro To Analysis
2,Jeffrey Calder,1.7,Mathematics,104,Letter Grade,Intro To Analysis
1,Jeffrey Calder,1,Mathematics,104,Letter Grade,Intro To Analysis
5,Jeffrey Calder,4,Mathematics,104,Letter Grade,Intro To Analysis
3,Jeffrey Calder,3.7,Mathematics,104,Letter Grade,Intro To Analysis
6,Jeffrey Calder,3.3,Mathematics,104,Letter Grade,Intro To Analysis
3,Jeffrey Calder,3,Mathematics,104,Letter Grade,Intro To Analysis
3,Jeffrey Calder,2.7,Mathematics,104,Letter Grade,Intro To Analysis
5,Jeffrey Calder,2.3,Mathematics,104,Letter Grade,Intro To Analysis
2,Jeffrey Calder,1.7,Mathematics,104,Letter Grade,Intro To Analysis
1,Jeffrey Calder,1,Mathematics,104,Letter Grade,Intro To Analysis
1,Jeffrey Calder,0.7,Mathematics,104,Letter Grade,Intro To Analysis
1,Jeffrey Calder,0,Mathematics,104,Letter Grade,Intro To Analysis
2,Jeffrey Calder,,Mathematics,104,Non-Letter Grade,Intro To Analysis
3,Jeffrey Calder,,Mathematics,104,Non-Letter Grade,Intro To Analysis
14,Atoshi Chowdhury,4,Mathematics,104,Letter Grade,Intro To Analysis
3,Atoshi Chowdhury,3.7,Mathematics,104,Letter Grade,Intro To Analysis
3,Atoshi Chowdhury,3.3,Mathematics,104,Letter Grade,Intro To Analysis
8,Atoshi Chowdhury,3,Mathematics,104,Letter Grade,Intro To Analysis
5,Atoshi Chowdhury,2.3,Mathematics,104,Letter Grade,Intro To Analysis
4,Atoshi Chowdhury,2,Mathematics,104,Letter Grade,Intro To Analysis
2,Atoshi Chowdhury,1.7,Mathematics,104,Letter Grade,Intro To Analysis
1,Atoshi Chowdhury,0,Mathematics,104,Letter Grade,Intro To Analysis
2,Atoshi Chowdhury,,Mathematics,104,Non-Letter Grade,Intro To Analysis
8,Gang Liu,4,Mathematics,104,Letter Grade,Intro To Analysis
2,Gang Liu,4,Mathematics,104,Letter Grade,Intro To Analysis
8,Gang Liu,3.7,Mathematics,104,Letter Grade,Intro To Analysis
7,Gang Liu,3.3,Mathematics,104,Letter Grade,Intro To Analysis
6,Gang Liu,3,Mathematics,104,Letter Grade,Intro To Analysis
3,Gang Liu,2.7,Mathematics,104,Letter Grade,Intro To Analysis
2,Gang Liu,2.3,Mathematics,104,Letter Grade,Intro To Analysis
3,Gang Liu,2,Mathematics,104,Letter Grade,Intro To Analysis
4,Gang Liu,1.7,Mathematics,104,Letter Grade,Intro To Analysis
1,Gang Liu,1,Mathematics,104,Letter Grade,Intro To Analysis
2,Hongbin Sun,4,Mathematics,104,Letter Grade,Intro To Analysis
7,Hongbin Sun,4,Mathematics,104,Letter Grade,Intro To Analysis
6,Hongbin Sun,3.7,Mathematics,104,Letter Grade,Intro To Analysis
6,Hongbin Sun,3.3,Mathematics,104,Letter Grade,Intro To Analysis
5,Hongbin Sun,3,Mathematics,104,Letter Grade,Intro To Analysis
4,Hongbin Sun,2.7,Mathematics,104,Letter Grade,Intro To Analysis
2,Hongbin Sun,2.3,Mathematics,104,Letter Grade,Intro To Analysis
2,Hongbin Sun,2,Mathematics,104,Letter Grade,Intro To Analysis
2,Hongbin Sun,1.7,Mathematics,104,Letter Grade,Intro To Analysis
2,Hongbin Sun,0,Mathematics,104,Letter Grade,Intro To Analysis
