Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
4,Sanjyot Mehendale,,Geography,C55,Pass,Intro Central Asia
6,Michael Johns,4,Geography,70AC,A,Urban Experience
13,Michael Johns,3.7,Geography,70AC,A-,Urban Experience
16,Michael Johns,3.3,Geography,70AC,B+,Urban Experience
14,Michael Johns,3,Geography,70AC,B,Urban Experience
6,Michael Johns,2.7,Geography,70AC,B-,Urban Experience
3,Michael Johns,2.3,Geography,70AC,C+,Urban Experience
2,Michael Johns,2,Geography,70AC,C,Urban Experience
1,Michael Johns,1.7,Geography,70AC,C-,Urban Experience
3,Michael Johns,0,Geography,70AC,F,Urban Experience
44,Michael Johns,,Geography,70AC,Pass,Urban Experience
2,Michael Johns,,Geography,70AC,Not Pass,Urban Experience
8,Hang Phung; Michael Watts,,Geography,98,Pass,Directed Group Stdy
1,Nathan Sayre; Sarah Knuth,4,Geography,C110,A+,Econ Geog Industrl
8,Nathan Sayre; Sarah Knuth,4,Geography,C110,A,Econ Geog Industrl
13,Nathan Sayre; Sarah Knuth,3.7,Geography,C110,A-,Econ Geog Industrl
9,Nathan Sayre; Sarah Knuth,3.3,Geography,C110,B+,Econ Geog Industrl
7,Nathan Sayre; Sarah Knuth,3,Geography,C110,B,Econ Geog Industrl
2,Nathan Sayre; Sarah Knuth,2.7,Geography,C110,B-,Econ Geog Industrl
7,Nathan Sayre; Sarah Knuth,2.3,Geography,C110,C+,Econ Geog Industrl
5,Nathan Sayre; Sarah Knuth,2,Geography,C110,C,Econ Geog Industrl
2,Nathan Sayre; Sarah Knuth,1.7,Geography,C110,C-,Econ Geog Industrl
3,Nathan Sayre; Sarah Knuth,0,Geography,C110,F,Econ Geog Industrl
3,Nathan Sayre; Sarah Knuth,,Geography,C110,Pass,Econ Geog Industrl
1,Nathan Sayre; Sarah Knuth,,Geography,C110,Not Pass,Econ Geog Industrl
1,Gillian Hart,4,Geography,123,A+,Postcolonial Geog
4,Gillian Hart,4,Geography,123,A,Postcolonial Geog
17,Gillian Hart,3.7,Geography,123,A-,Postcolonial Geog
8,Gillian Hart,3.3,Geography,123,B+,Postcolonial Geog
3,Gillian Hart,3,Geography,123,B,Postcolonial Geog
3,Gillian Hart,2.7,Geography,123,B-,Postcolonial Geog
1,Gillian Hart,1,Geography,123,D,Postcolonial Geog
3,Gillian Hart,,Geography,123,Pass,Postcolonial Geog
2,Dr. Valerie Kuletz,4,Geography,138,A+,Global Environ Poli
12,Dr. Valerie Kuletz,4,Geography,138,A,Global Environ Poli
12,Dr. Valerie Kuletz,3.7,Geography,138,A-,Global Environ Poli
8,Dr. Valerie Kuletz,3.3,Geography,138,B+,Global Environ Poli
4,Dr. Valerie Kuletz,3,Geography,138,B,Global Environ Poli
2,Dr. Valerie Kuletz,2.7,Geography,138,B-,Global Environ Poli
2,Dr. Valerie Kuletz,2.3,Geography,138,C+,Global Environ Poli
1,Dr. Valerie Kuletz,2,Geography,138,C,Global Environ Poli
1,Dr. Valerie Kuletz,1.7,Geography,138,C-,Global Environ Poli
2,Dr. Valerie Kuletz,0,Geography,138,F,Global Environ Poli
4,Dr. Valerie Kuletz,,Geography,138,Pass,Global Environ Poli
1,David Romps,,Geography,C139,Pass,Atm Phys & Dyn
3,Harley Shaiken,4,Geography,159AC,A+,The Southern Border
27,Harley Shaiken,4,Geography,159AC,A,The Southern Border
22,Harley Shaiken,3.7,Geography,159AC,A-,The Southern Border
8,Harley Shaiken,3.3,Geography,159AC,B+,The Southern Border
15,Harley Shaiken,3,Geography,159AC,B,The Southern Border
5,Harley Shaiken,2.7,Geography,159AC,B-,The Southern Border
3,Harley Shaiken,2.3,Geography,159AC,C+,The Southern Border
2,Harley Shaiken,2,Geography,159AC,C,The Southern Border
1,Harley Shaiken,1.7,Geography,159AC,C-,The Southern Border
23,Harley Shaiken,,Geography,159AC,Pass,The Southern Border
1,Harley Shaiken,,Geography,159AC,Not Pass,The Southern Border
3,Paul Groth,4,Geography,C160A,A,Am Landscpe To 1900
2,Paul Groth,3.7,Geography,C160A,A-,Am Landscpe To 1900
5,Paul Groth,3.3,Geography,C160A,B+,Am Landscpe To 1900
3,Paul Groth,3,Geography,C160A,B,Am Landscpe To 1900
2,Paul Groth,2.7,Geography,C160A,B-,Am Landscpe To 1900
2,Paul Groth,2.3,Geography,C160A,C+,Am Landscpe To 1900
1,Paul Groth,2,Geography,C160A,C,Am Landscpe To 1900
1,Paul Groth,0,Geography,C160A,F,Am Landscpe To 1900
2,Paul Groth,,Geography,C160A,Pass,Am Landscpe To 1900
1,Paul Groth,,Geography,C160A,Not Pass,Am Landscpe To 1900
1,Melanie Feakins,4,Geography,170,A+,Special Topics
13,Melanie Feakins,4,Geography,170,A,Special Topics
4,Melanie Feakins,3.7,Geography,170,A-,Special Topics
1,Melanie Feakins,3.3,Geography,170,B+,Special Topics
2,Melanie Feakins,2.7,Geography,170,B-,Special Topics
1,Melanie Feakins,2.3,Geography,170,C+,Special Topics
1,Melanie Feakins,2,Geography,170,C,Special Topics
1,Melanie Feakins,,Geography,170,Pass,Special Topics
1,Norman Miller,4,Geography,171,A+,Special Topics Phys
18,Norman Miller,4,Geography,171,A,Special Topics Phys
8,Norman Miller,3.7,Geography,171,A-,Special Topics Phys
7,Norman Miller,3.3,Geography,171,B+,Special Topics Phys
6,Norman Miller,3,Geography,171,B,Special Topics Phys
1,Norman Miller,2,Geography,171,C,Special Topics Phys
4,Norman Miller,,Geography,171,Pass,Special Topics Phys
2,John Chiang,4,Geography,171,A,Special Topics Phys
3,John Chiang,3.7,Geography,171,A-,Special Topics Phys
3,John Chiang,3.3,Geography,171,B+,Special Topics Phys
1,John Chiang,3,Geography,171,B,Special Topics Phys
1,John Chiang,2.3,Geography,171,C+,Special Topics Phys
2,John Chiang,2,Geography,171,C,Special Topics Phys
16,Michael Johns,4,Geography,175,A,Undergrad Seminar
1,Javier Arbona,4,Geography,181,A+,Urban Field Study
11,Javier Arbona,4,Geography,181,A,Urban Field Study
4,Javier Arbona,3.7,Geography,181,A-,Urban Field Study
1,Javier Arbona,3.3,Geography,181,B+,Urban Field Study
1,Javier Arbona,1,Geography,181,D,Urban Field Study
5,Darin Jensen,4,Geography,183,A+,Cartograph Represen
15,Darin Jensen,4,Geography,183,A,Cartograph Represen
3,Darin Jensen,3.7,Geography,183,A-,Cartograph Represen
3,Darin Jensen,3,Geography,183,B,Cartograph Represen
1,Darin Jensen,,Geography,183,Pass,Cartograph Represen
18,John Radke,4,Geography,C188,A+,Geog Info System
9,John Radke,4,Geography,C188,A,Geog Info System
27,John Radke,3.7,Geography,C188,A-,Geog Info System
12,John Radke,3.3,Geography,C188,B+,Geog Info System
3,John Radke,3,Geography,C188,B,Geog Info System
3,John Radke,2.7,Geography,C188,B-,Geog Info System
2,John Radke,2.3,Geography,C188,C+,Geog Info System
2,John Radke,2,Geography,C188,C,Geog Info System
2,John Radke,0,Geography,C188,F,Geog Info System
10,John Radke,,Geography,C188,Pass,Geog Info System
1,John Radke,,Geography,C188,Pass,Geog Info System
3,John Radke,,Geography,C188,Not Pass,Geog Info System
1,Michael Johns,4,Geography,H195A,A,Honors Course
1,Jon Kosek,4,Geography,H195A,A,Honors Course
1,Michael Watts,4,Geography,H195A,A,Honors Course
1,John Radke,4,Geography,H195A,A+,Honors Course
1,David Wahl,4,Geography,H195A,A,Honors Course
1,Anthony Byrne,4,Geography,H195B,A,Honors Course
3,Darin Jensen,,Geography,197,Pass,Field Study
1,John Chiang,,Geography,197,Pass,Field Study
11,Hang Phung; Michael Watts,,Geography,198,Pass,Directed Group Stdy
12,Kurt Cuffey,,Geography,198,Pass,Directed Group Stdy
1,Anthony Byrne,,Geography,199,Pass,Superv Indep Study
1,Norman Miller,,Geography,199,Pass,Superv Indep Study
4,Jon Kosek; Kurt Cuffey; Paul Groth,4,Geography,200A,A,Geographic Thought
1,Jon Kosek; Kurt Cuffey; Paul Groth,3,Geography,200A,B,Geographic Thought
1,Jon Kosek; Kurt Cuffey; Paul Groth,,Geography,200A,Pass,Geographic Thought
1,Louise Fortmann,4,Geography,C250,A+,Forest Sociology
1,Louise Fortmann,4,Geography,C250,A,Forest Sociology
14,Paul Groth,4,Geography,251,A,Topics Cult
1,Paul Groth,0,Geography,251,F,Topics Cult
1,Paul Groth,,Geography,251,Pass,Topics Cult
12,Michael Watts,4,Geography,252,A,Topics Econ
7,Michael Watts,3.7,Geography,252,A-,Topics Econ
1,Michael Watts,3.3,Geography,252,B+,Topics Econ
21,Nathan Sayre,,Geography,295,Pass,Colloquium
2,Anthony Byrne,,Geography,296,Pass,Diss Research
2,John Chiang,,Geography,296,Pass,Diss Research
1,Paul Groth,,Geography,296,Pass,Diss Research
4,Gillian Hart,,Geography,296,Pass,Diss Research
1,You-Tien Hsing,,Geography,296,Pass,Diss Research
5,Jon Kosek,,Geography,296,Pass,Diss Research
1,Beatriz Manz,,Geography,296,Pass,Diss Research
4,Nathan Sayre,,Geography,296,Pass,Diss Research
7,Richard Walker,,Geography,296,Pass,Diss Research
7,Michael Watts,,Geography,296,Pass,Diss Research
1,Norman Miller,,Geography,296,Pass,Diss Research
6,Nathan Sayre,,Geography,298,Pass,Directed Study
1,John Chiang,4,Geography,299,A,Individ Research
1,Gillian Hart,4,Geography,299,A,Individ Research
1,You-Tien Hsing,4,Geography,299,A,Individ Research
1,Michael Johns,,Geography,299,Pass,Individ Research
3,Jon Kosek,4,Geography,299,A,Individ Research
2,Michael Watts,4,Geography,299,A,Individ Research
1,Laurel Larsen,4,Geography,299,A,Individ Research
1,Laurel Larsen,,Geography,299,Pass,Individ Research
10,Nathan Sayre,,Geography,301,Pass,Prof Training
1,Paul Groth,,Geography,602,Pass,Ind Study Doctoral
1,Nikolaus Euba; Sebastian Haselbeck,4,German,1,A,Elementary German 1
3,Nikolaus Euba; Sebastian Haselbeck,3.7,German,1,A-,Elementary German 1
5,Nikolaus Euba; Sebastian Haselbeck,2.7,German,1,B-,Elementary German 1
1,Nikolaus Euba; Sebastian Haselbeck,2.3,German,1,C+,Elementary German 1
1,Nikolaus Euba; Sebastian Haselbeck,0,German,1,F,Elementary German 1
1,Nikolaus Euba; Sebastian Haselbeck,,German,1,Pass,Elementary German 1
2,Nikolaus Euba; Sebastian Haselbeck,,German,1,Not Pass,Elementary German 1
1,Lisa Jacobson; Nikolaus Euba,4,German,1,A+,Elementary German 1
1,Lisa Jacobson; Nikolaus Euba,4,German,1,A,Elementary German 1
4,Lisa Jacobson; Nikolaus Euba,3.7,German,1,A-,Elementary German 1
1,Lisa Jacobson; Nikolaus Euba,3.3,German,1,B+,Elementary German 1
2,Lisa Jacobson; Nikolaus Euba,3,German,1,B,Elementary German 1
4,Lisa Jacobson; Nikolaus Euba,,German,1,Pass,Elementary German 1
3,Lisa Jacobson; Nikolaus Euba,,German,1,Pass,Elementary German 1
3,Christine Vais; Nikolaus Euba,4,German,1,A,Elementary German 1
6,Christine Vais; Nikolaus Euba,3.7,German,1,A-,Elementary German 1
6,Christine Vais; Nikolaus Euba,3.3,German,1,B+,Elementary German 1
1,Christine Vais; Nikolaus Euba,2.7,German,1,B-,Elementary German 1
2,Christine Vais; Nikolaus Euba,,German,1,Pass,Elementary German 1
3,Laura Wagner; Nikolaus Euba,4,German,1,A,Elementary German 1
5,Laura Wagner; Nikolaus Euba,3.7,German,1,A-,Elementary German 1
1,Laura Wagner; Nikolaus Euba,3.3,German,1,B+,Elementary German 1
2,Laura Wagner; Nikolaus Euba,3,German,1,B,Elementary German 1
1,Laura Wagner; Nikolaus Euba,2.7,German,1,B-,Elementary German 1
1,Laura Wagner; Nikolaus Euba,1.7,German,1,C-,Elementary German 1
1,Laura Wagner; Nikolaus Euba,0,German,1,F,Elementary German 1
3,Laura Wagner; Nikolaus Euba,,German,1,Pass,Elementary German 1
1,Laura Wagner; Nikolaus Euba,,German,1,Not Pass,Elementary German 1
2,Nikolaus Euba; Roslyn Burns,4,German,1,A,Elementary German 1
9,Nikolaus Euba; Roslyn Burns,3.7,German,1,A-,Elementary German 1
2,Nikolaus Euba; Roslyn Burns,3.3,German,1,B+,Elementary German 1
1,Nikolaus Euba; Roslyn Burns,3,German,1,B,Elementary German 1
2,Nikolaus Euba; Roslyn Burns,2.7,German,1,B-,Elementary German 1
1,Nikolaus Euba; Roslyn Burns,,German,1,Pass,Elementary German 1
1,Nikolaus Euba; Roslyn Burns,,German,1,Pass,Elementary German 1
2,Nikolaus Euba; Zachary Dziedziak,4,German,1,A,Elementary German 1
2,Nikolaus Euba; Zachary Dziedziak,3.7,German,1,A-,Elementary German 1
3,Nikolaus Euba; Zachary Dziedziak,3.3,German,1,B+,Elementary German 1
3,Nikolaus Euba; Zachary Dziedziak,2.7,German,1,B-,Elementary German 1
1,Nikolaus Euba; Zachary Dziedziak,2.3,German,1,C+,Elementary German 1
1,Nikolaus Euba; Zachary Dziedziak,0,German,1,F,Elementary German 1
3,Nikolaus Euba; Zachary Dziedziak,,German,1,Pass,Elementary German 1
2,Nikolaus Euba; Zachary Dziedziak,,German,1,Not Pass,Elementary German 1
4,Kevin Gordon; Nikolaus Euba,4,German,1,A,Elementary German 1
4,Kevin Gordon; Nikolaus Euba,3.7,German,1,A-,Elementary German 1
3,Kevin Gordon; Nikolaus Euba,3.3,German,1,B+,Elementary German 1
3,Kevin Gordon; Nikolaus Euba,3,German,1,B,Elementary German 1
1,Kevin Gordon; Nikolaus Euba,2,German,1,C,Elementary German 1
1,Kevin Gordon; Nikolaus Euba,,German,1,Pass,Elementary German 1
1,Justin Farwell; Nikolaus Euba,,German,1G,Pass,Elem Germ For Grads
4,Justin Farwell; Nikolaus Euba,,German,1G,Pass,Elem Germ For Grads
1,Justin Farwell; Nikolaus Euba,,German,1G,Not Pass,Elem Germ For Grads
4,Dagmar Theison; Nikolaus Euba,4,German,2,A,Elementary German 2
5,Dagmar Theison; Nikolaus Euba,3.7,German,2,A-,Elementary German 2
2,Dagmar Theison; Nikolaus Euba,3.3,German,2,B+,Elementary German 2
1,Dagmar Theison; Nikolaus Euba,1,German,2,D,Elementary German 2
1,Dagmar Theison; Nikolaus Euba,,German,2,Pass,Elementary German 2
1,Dagmar Theison; Nikolaus Euba,,German,2,Pass,Elementary German 2
7,Michael Fragomeni; Nikolaus Euba,4,German,2,A,Elementary German 2
7,Michael Fragomeni; Nikolaus Euba,3.7,German,2,A-,Elementary German 2
1,Michael Fragomeni; Nikolaus Euba,0,German,2,F,Elementary German 2
4,Michael Fragomeni; Nikolaus Euba,,German,2,Pass,Elementary German 2
3,Justin Farwell; Nikolaus Euba,,German,2G,Pass,Grad Elementary
1,Carolyn Hawkshaw; Nikolaus Euba,4,German,3,A,Intermed German I
3,Carolyn Hawkshaw; Nikolaus Euba,3.7,German,3,A-,Intermed German I
4,Carolyn Hawkshaw; Nikolaus Euba,3,German,3,B,Intermed German I
1,Carolyn Hawkshaw; Nikolaus Euba,,German,3,Pass,Intermed German I
1,Carolyn Hawkshaw; Nikolaus Euba,,German,3,Pass,Intermed German I
1,Carolyn Hawkshaw; Nikolaus Euba,,German,3,Not Pass,Intermed German I
1,Lindsay Preseau; Nikolaus Euba,4,German,3,A+,Intermed German I
5,Lindsay Preseau; Nikolaus Euba,4,German,3,A,Intermed German I
4,Lindsay Preseau; Nikolaus Euba,3.7,German,3,A-,Intermed German I
1,Lindsay Preseau; Nikolaus Euba,3.3,German,3,B+,Intermed German I
1,Lindsay Preseau; Nikolaus Euba,1.3,German,3,D+,Intermed German I
1,Lindsay Preseau; Nikolaus Euba,,German,3,Pass,Intermed German I
1,Lindsay Preseau; Nikolaus Euba,,German,3,Pass,Intermed German I
1,Lindsay Preseau; Nikolaus Euba,,German,3,Not Pass,Intermed German I
3,Nikolaus Euba; Paul Dobryden,4,German,3,A,Intermed German I
6,Nikolaus Euba; Paul Dobryden,3.7,German,3,A-,Intermed German I
2,Nikolaus Euba; Paul Dobryden,3.3,German,3,B+,Intermed German I
2,Nikolaus Euba; Paul Dobryden,3,German,3,B,Intermed German I
3,Nikolaus Euba; Paul Dobryden,,German,3,Pass,Intermed German I
1,Nikolaus Euba; Paul Dobryden,,German,3,Pass,Intermed German I
3,Nikolaus Euba; Stephanie Peltner,4,German,4,A,Intermed German Ii
1,Nikolaus Euba; Stephanie Peltner,3.7,German,4,A-,Intermed German Ii
2,Nikolaus Euba; Stephanie Peltner,3,German,4,B,Intermed German Ii
1,Nikolaus Euba; Stephanie Peltner,,German,4,Pass,Intermed German Ii
4,Marion Gerlind; Nikolaus Euba,4,German,4,A,Intermed German Ii
4,Marion Gerlind; Nikolaus Euba,3.7,German,4,A-,Intermed German Ii
1,Emina Musanovic; Karen Feldman,4,German,R5A,A+,Reading And Comp
5,Emina Musanovic; Karen Feldman,4,German,R5A,A,Reading And Comp
7,Emina Musanovic; Karen Feldman,3.7,German,R5A,A-,Reading And Comp
3,Emina Musanovic; Karen Feldman,3.3,German,R5A,B+,Reading And Comp
1,Emina Musanovic; Karen Feldman,3,German,R5A,B,Reading And Comp
4,Karen Feldman; Mason Allred,4,German,R5A,A,Reading And Comp
4,Karen Feldman; Mason Allred,3.7,German,R5A,A-,Reading And Comp
4,Karen Feldman; Mason Allred,3.3,German,R5A,B+,Reading And Comp
4,Karen Feldman; Mason Allred,3,German,R5A,B,Reading And Comp
1,Karen Feldman; Mason Allred,2.7,German,R5A,B-,Reading And Comp
4,Karen Feldman; Tara Hottman,4,German,R5A,A,Reading And Comp
6,Karen Feldman; Tara Hottman,3.7,German,R5A,A-,Reading And Comp
2,Karen Feldman; Tara Hottman,3.3,German,R5A,B+,Reading And Comp
4,Karen Feldman; Tara Hottman,3,German,R5A,B,Reading And Comp
1,Karen Feldman; Tara Hottman,2.7,German,R5A,B-,Reading And Comp
1,Karen Feldman; Tara Hottman,2,German,R5A,C,Reading And Comp
1,Karen Feldman; Tara Hottman,1.7,German,R5A,C-,Reading And Comp
7,Christopher Little; Karen Feldman,4,German,R5A,A,Reading And Comp
2,Christopher Little; Karen Feldman,3.7,German,R5A,A-,Reading And Comp
2,Christopher Little; Karen Feldman,3.3,German,R5A,B+,Reading And Comp
2,Christopher Little; Karen Feldman,3,German,R5A,B,Reading And Comp
2,Christopher Little; Karen Feldman,2.7,German,R5A,B-,Reading And Comp
1,Christopher Little; Karen Feldman,1,German,R5A,D,Reading And Comp
1,Christopher Little; Karen Feldman,0,German,R5A,F,Reading And Comp
5,Ashwin Manthripragada; Karen Feldman,4,German,R5A,A,Reading And Comp
7,Ashwin Manthripragada; Karen Feldman,3.7,German,R5A,A-,Reading And Comp
1,Ashwin Manthripragada; Karen Feldman,3.3,German,R5A,B+,Reading And Comp
3,Ashwin Manthripragada; Karen Feldman,3,German,R5A,B,Reading And Comp
1,Ashwin Manthripragada; Karen Feldman,2.7,German,R5A,B-,Reading And Comp
1,Ashwin Manthripragada; Karen Feldman,2,German,R5A,C,Reading And Comp
20,Frederic Tubach,,German,24,Pass,Freshman Seminar
4,Erica Weitzman,4,German,39H,A,Freshman Seminar
2,Erica Weitzman,3.7,German,39H,A-,Freshman Seminar
9,Erica Weitzman,3.3,German,39H,B+,Freshman Seminar
3,Erica Weitzman,3,German,39H,B,Freshman Seminar
1,Erica Weitzman,2.7,German,39H,B-,Freshman Seminar
1,Erica Weitzman,,German,39H,Pass,Freshman Seminar
3,Karen Feldman,4,German,39M,A,Freshman Seminar
3,Karen Feldman,3.7,German,39M,A-,Freshman Seminar
2,Karen Feldman,3.3,German,39M,B+,Freshman Seminar
1,Karen Feldman,1,German,39M,D,Freshman Seminar
3,Karen Feldman,,German,39M,Pass,Freshman Seminar
9,Karen Feldman,,German,98,Pass,Directed Group Stdy
3,Jeroen Dewulf,4,German,100,A+,Reading Culture
12,Jeroen Dewulf,4,German,100,A,Reading Culture
12,Jeroen Dewulf,3.7,German,100,A-,Reading Culture
2,Jeroen Dewulf,3.3,German,100,B+,Reading Culture
1,Jeroen Dewulf,,German,100,Pass,Reading Culture
11,Nikolaus Euba,4,German,101,A,Advanced German
7,Nikolaus Euba,3.7,German,101,A-,Advanced German
1,Nikolaus Euba,3.3,German,101,B+,Advanced German
1,Nikolaus Euba,3,German,101,B,Advanced German
1,Nikolaus Euba,,German,101,Pass,Advanced German
1,Nikolaus Euba,,German,101,Pass,Advanced German
2,Deniz Gokturk; Robin Ellis,4,German,102D,A+,Pop Culture/Germany
5,Deniz Gokturk; Robin Ellis,4,German,102D,A,Pop Culture/Germany
2,Deniz Gokturk; Robin Ellis,3.7,German,102D,A-,Pop Culture/Germany
1,Deniz Gokturk; Robin Ellis,3.3,German,102D,B+,Pop Culture/Germany
1,Deniz Gokturk; Robin Ellis,,German,102D,Pass,Pop Culture/Germany
1,Thomas Shannon,4,German,103,A+,Intro Gm Ling
3,Thomas Shannon,4,German,103,A,Intro Gm Ling
4,Thomas Shannon,3.7,German,103,A-,Intro Gm Ling
3,Thomas Shannon,3.3,German,103,B+,Intro Gm Ling
1,Thomas Shannon,3,German,103,B,Intro Gm Ling
4,Thomas Shannon,2.7,German,103,B-,Intro Gm Ling
1,Thomas Shannon,1.7,German,103,C-,Intro Gm Ling
1,Thomas Shannon,1,German,103,D,Intro Gm Ling
1,Thomas Shannon,0,German,103,F,Intro Gm Ling
1,Thomas Shannon,,German,103,Not Pass,Intro Gm Ling
2,Elaine Tennant,4,German,105,A+,Mhg Undergrads
4,Elaine Tennant,4,German,105,A,Mhg Undergrads
1,Elaine Tennant,3.7,German,105,A-,Mhg Undergrads
2,Elaine Tennant,3.3,German,105,B+,Mhg Undergrads
1,Elaine Tennant,2,German,105,C,Mhg Undergrads
3,Elaine Tennant,,German,105,Pass,Mhg Undergrads
1,Claire Kramsch,4,German,C109,A+,Language And Power
29,Claire Kramsch,4,German,C109,A,Language And Power
13,Claire Kramsch,3.7,German,C109,A-,Language And Power
8,Claire Kramsch,3.3,German,C109,B+,Language And Power
5,Claire Kramsch,3,German,C109,B,Language And Power
2,Claire Kramsch,2.7,German,C109,B-,Language And Power
1,Claire Kramsch,2.3,German,C109,C+,Language And Power
1,Claire Kramsch,2,German,C109,C,Language And Power
1,Claire Kramsch,1,German,C109,D,Language And Power
9,Claire Kramsch,,German,C109,Pass,Language And Power
1,Claire Kramsch,,German,C109,Not Pass,Language And Power
2,Winfried Kudszus,4,German,148,A+,Topics In Narrative
7,Winfried Kudszus,4,German,148,A,Topics In Narrative
1,Winfried Kudszus,3.7,German,148,A-,Topics In Narrative
3,Karen Feldman,4,German,157C,A,Heidegger & Arendt
2,Karen Feldman,3.7,German,157C,A-,Heidegger & Arendt
3,Karen Feldman,3.3,German,157C,B+,Heidegger & Arendt
3,Karen Feldman,3,German,157C,B,Heidegger & Arendt
1,Karen Feldman,2.7,German,157C,B-,Heidegger & Arendt
1,Karen Feldman,2,German,157C,C,Heidegger & Arendt
2,Karen Feldman,,German,157C,Pass,Heidegger & Arendt
2,Karen Feldman,,German,157C,Pass,Heidegger & Arendt
1,Karen Feldman,,German,157C,Not Pass,Heidegger & Arendt
9,Andrea Sinn,4,German,160A,A,Century Of Extremes
5,Andrea Sinn,3.7,German,160A,A-,Century Of Extremes
2,Andrea Sinn,3.3,German,160A,B+,Century Of Extremes
5,Andrea Sinn,3,German,160A,B,Century Of Extremes
1,Andrea Sinn,2.7,German,160A,B-,Century Of Extremes
1,Andrea Sinn,2.3,German,160A,C+,Century Of Extremes
1,Andrea Sinn,2,German,160A,C,Century Of Extremes
1,Andrea Sinn,1.7,German,160A,C-,Century Of Extremes
1,Andrea Sinn,1.3,German,160A,D+,Century Of Extremes
1,Andrea Sinn,0,German,160A,F,Century Of Extremes
1,Andrea Sinn,,German,160A,Pass,Century Of Extremes
20,Karen Feldman,,German,198,Pass,Directed Group Stdy
1,Winfried Kudszus,,German,199,Pass,Superv Indep Study
1,Niklaus Largier,,German,199,Pass,Superv Indep Study
5,Deniz Gokturk,4,German,204,A,Compact Seminar
3,Deniz Gokturk,3.7,German,204,A-,Compact Seminar
1,Deniz Gokturk,2.3,German,204,C+,Compact Seminar
1,Deniz Gokturk,2,German,204,C,Compact Seminar
1,Deniz Gokturk,,German,204,Pass,Compact Seminar
1,Deniz Gokturk,,German,204,Pass,Compact Seminar
1,Niklaus Largier,4,German,214,A,20th Century Lit
1,Niklaus Largier,,German,214,Pass,20th Century Lit
4,Deniz Gokturk,4,German,214,A,20th Century Lit
1,Deniz Gokturk,3.7,German,214,A-,20th Century Lit
1,Deniz Gokturk,,German,214,Pass,20th Century Lit
1,Winfried Kudszus,4,German,263C,A+,Poetry And Thought
1,Winfried Kudszus,,German,263C,Pass,Poetry And Thought
2,Irmengard Rauch,4,German,270,A+,Hist German Lang
4,Irmengard Rauch,4,German,270,A,Hist German Lang
1,Irmengard Rauch,,German,270,Pass,Hist German Lang
2,Thomas Shannon,4,German,280,A+,North Sea Germanic
4,Irmengard Rauch,4,German,294,A+,Contrastive Grammar
1,Irmengard Rauch,4,German,294,A,Contrastive Grammar
5,Irmengard Rauch,,German,298,Pass,Group Study
2,Winfried Kudszus,4,German,299,A+,Ind Study
5,Winfried Kudszus,,German,299,Pass,Ind Study
3,Niklaus Largier,,German,299,Pass,Ind Study
5,Irmengard Rauch,,German,299,Pass,Ind Study
3,Anton Kaes,,German,299,Pass,Ind Study
1,Elaine Tennant,,German,299,Pass,Ind Study
3,Deniz Gokturk,,German,299,Pass,Ind Study
3,Thomas Shannon,,German,299,Pass,Ind Study
5,Nikolaus Euba,,German,375A,Pass,Language Pedagogy I
3,Niklaus Largier,,German,602,Pass,Ind Doct Study
1,Clare Talwalker,4,Global Poverty & Practice,105,A+,Global Practice
4,Clare Talwalker,4,Global Poverty & Practice,105,A,Global Practice
5,Clare Talwalker,3.7,Global Poverty & Practice,105,A-,Global Practice
2,Clare Talwalker,3.3,Global Poverty & Practice,105,B+,Global Practice
1,Clare Talwalker,3,Global Poverty & Practice,105,B,Global Practice
2,Ananya Roy,4,Global Poverty & Practice,115,A+,Global Poverty
120,Ananya Roy,4,Global Poverty & Practice,115,A,Global Poverty
98,Ananya Roy,3.7,Global Poverty & Practice,115,A-,Global Poverty
61,Ananya Roy,3.3,Global Poverty & Practice,115,B+,Global Poverty
27,Ananya Roy,3,Global Poverty & Practice,115,B,Global Poverty
15,Ananya Roy,2.7,Global Poverty & Practice,115,B-,Global Poverty
4,Ananya Roy,2.3,Global Poverty & Practice,115,C+,Global Poverty
1,Ananya Roy,2,Global Poverty & Practice,115,C,Global Poverty
1,Ananya Roy,1.7,Global Poverty & Practice,115,C-,Global Poverty
3,Ananya Roy,0,Global Poverty & Practice,115,F,Global Poverty
41,Ananya Roy,,Global Poverty & Practice,115,Pass,Global Poverty
1,Ananya Roy,,Global Poverty & Practice,115,Not Pass,Global Poverty
1,Khalid Kadir,4,Global Poverty & Practice,196,A+,Global Capstone
2,Khalid Kadir,4,Global Poverty & Practice,196,A,Global Capstone
8,Khalid Kadir,3.7,Global Poverty & Practice,196,A-,Global Capstone
5,Khalid Kadir,3.3,Global Poverty & Practice,196,B+,Global Capstone
2,Khalid Kadir,3,Global Poverty & Practice,196,B,Global Capstone
5,Cecilia Lucas,3.7,Global Poverty & Practice,196,A-,Global Capstone
4,Cecilia Lucas,3.3,Global Poverty & Practice,196,B+,Global Capstone
2,Cecilia Lucas,3,Global Poverty & Practice,196,B,Global Capstone
1,Cecilia Lucas,4,Global Poverty & Practice,196,A,Global Capstone
2,Cecilia Lucas,3.7,Global Poverty & Practice,196,A-,Global Capstone
4,Cecilia Lucas,3.3,Global Poverty & Practice,196,B+,Global Capstone
4,Cecilia Lucas,3,Global Poverty & Practice,196,B,Global Capstone
